3.891400e-05 3.891400e-05 -1.420002e-01
3.904405e-05 3.904405e-05 -1.393843e-01
3.919588e-05 3.919588e-05 -3.391407e-02
3.932344e-05 3.932344e-05 8.036061e-02
3.944564e-05 3.944564e-05 1.419500e-01
3.957648e-05 3.957648e-05 1.167012e-01
3.974751e-05 3.974751e-05 -1.687022e-02
3.987664e-05 3.987664e-05 -1.179087e-01
4.001198e-05 4.001198e-05 -1.425467e-01
4.014212e-05 4.014212e-05 -7.294324e-02
4.026812e-05 4.026812e-05 4.074618e-02
4.038581e-05 4.038581e-05 1.279747e-01
4.051344e-05 4.051344e-05 1.470010e-01
4.065664e-05 4.065664e-05 6.607543e-02
4.078352e-05 4.078352e-05 -4.982957e-02
4.089953e-05 4.089953e-05 -1.303335e-01
4.102841e-05 4.102841e-05 -1.395338e-01
4.117206e-05 4.117206e-05 -4.980121e-02
4.129829e-05 4.129829e-05 6.516411e-02
4.141869e-05 4.141869e-05 1.397123e-01
4.154896e-05 4.154896e-05 1.340095e-01
4.170131e-05 4.170131e-05 2.611048e-02
4.182863e-05 4.182863e-05 -8.677776e-02
4.195278e-05 4.195278e-05 -1.451820e-01
4.208430e-05 4.208430e-05 -1.141315e-01
4.226332e-05 4.226332e-05 2.800004e-02
4.239282e-05 4.239282e-05 1.231207e-01
4.252698e-05 4.252698e-05 1.362429e-01
4.265733e-05 4.265733e-05 5.814197e-02
4.278206e-05 4.278206e-05 -5.522807e-02
4.290171e-05 4.290171e-05 -1.369895e-01
4.303154e-05 4.303154e-05 -1.435845e-01
4.317840e-05 4.317840e-05 -4.887437e-02
4.330545e-05 4.330545e-05 6.689493e-02
4.342514e-05 4.342514e-05 1.380041e-01
4.355509e-05 4.355509e-05 1.281147e-01
4.371004e-05 4.371004e-05 1.564813e-02
4.383739e-05 4.383739e-05 -9.527798e-02
4.397630e-05 4.397630e-05 -1.479331e-01
4.410261e-05 4.410261e-05 -1.034686e-01
4.425747e-05 4.425747e-05 2.637810e-02
4.438230e-05 4.438230e-05 1.215536e-01
4.451109e-05 4.451109e-05 1.434063e-01
4.464710e-05 4.464710e-05 6.988839e-02
4.477298e-05 4.477298e-05 -4.424752e-02
4.489005e-05 4.489005e-05 -1.293107e-01
4.501825e-05 4.501825e-05 -1.452252e-01
4.516174e-05 4.516174e-05 -6.121223e-02
4.528848e-05 4.528848e-05 5.460864e-02
4.540586e-05 4.540586e-05 1.332883e-01
4.553513e-05 4.553513e-05 1.376640e-01
4.568040e-05 4.568040e-05 4.285408e-02
4.580670e-05 4.580670e-05 -7.171607e-02
4.592842e-05 4.592842e-05 -1.421966e-01
4.605910e-05 4.605910e-05 -1.291618e-01
4.621827e-05 4.621827e-05 -1.111554e-02
4.634644e-05 4.634644e-05 9.875964e-02
4.648502e-05 4.648502e-05 1.453162e-01
4.661119e-05 4.661119e-05 9.547999e-02
4.675175e-05 4.675175e-05 -2.495020e-02
4.687397e-05 4.687397e-05 -1.206502e-01
4.700056e-05 4.700056e-05 -1.484421e-01
4.713960e-05 4.713960e-05 -7.893329e-02
4.726633e-05 4.726633e-05 3.556712e-02
4.738441e-05 4.738441e-05 1.240771e-01
4.751002e-05 4.751002e-05 1.449390e-01
4.765261e-05 4.765261e-05 6.698433e-02
4.777913e-05 4.777913e-05 -4.819131e-02
4.789552e-05 4.789552e-05 -1.305287e-01
4.802440e-05 4.802440e-05 -1.424264e-01
4.816804e-05 4.816804e-05 -5.478895e-02
4.829455e-05 4.829455e-05 6.067948e-02
4.841364e-05 4.841364e-05 1.368930e-01
4.854343e-05 4.854343e-05 1.352521e-01
4.869178e-05 4.869178e-05 3.347898e-02
4.881841e-05 4.881841e-05 -8.024397e-02
4.894170e-05 4.894170e-05 -1.445045e-01
4.907288e-05 4.907288e-05 -1.215502e-01
4.924233e-05 4.924233e-05 9.985010e-03
4.937159e-05 4.937159e-05 1.132452e-01
